checkpoint_name,source_experiment,source_model,target_model,transfer_method,dataset_path,num_texts,num_recovered_texts,avg_transfer_accuracy,avg_bleu,avg_bleu1,avg_bleu2,avg_bleu3,avg_bleu4,avg_rougeL,metric_source,checkpoint_path,eval_file
llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_llama8b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3.2-3B-Instruct,${MODELS_DIR}/Llama-3-8B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.266110,0.040491,0.398130,0.102573,0.029044,0.010026,0.274389,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_llama8b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_llama8b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_llama8b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3.2-3B-Instruct,${MODELS_DIR}/Mistral-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.374055,0.081504,0.442123,0.144045,0.057441,0.026548,0.327497,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3.2-3B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-1.5B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.270370,0.064147,0.488457,0.138663,0.044480,0.017297,0.322571,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3.2-3B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.428480,0.141829,0.525377,0.219670,0.108206,0.062442,0.409802,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3.2-3B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.444079,0.170045,0.544519,0.243672,0.131610,0.081718,0.432061,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama3b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-1B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.067402,0.000000,0.195160,0.010645,0.000315,0.000000,0.124425,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.093331,0.000000,0.172217,0.018392,0.000811,0.000000,0.176516,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_mistral7b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Mistral-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.171394,0.008496,0.330304,0.057814,0.011252,0.001748,0.205826,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_mistral7b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_mistral7b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_mistral7b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-1.5B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.365732,0.087249,0.493435,0.163738,0.065013,0.027856,0.358313,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen3b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.422780,0.148416,0.530764,0.223455,0.110022,0.061781,0.414366,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen3b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen3b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen3b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen7b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.439740,0.161405,0.540077,0.237727,0.124468,0.074746,0.428735,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen7b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen7b_mem16_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem16_len128_ds_4gpu_to_llama1b_to_qwen7b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama1b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-1B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.022165,0.000000,0.098398,0.004436,0.000172,0.000000,0.076171,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama1b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama1b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama1b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama3b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.056504,0.000000,0.097401,0.007970,0.000805,0.000000,0.137860,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama3b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama3b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_llama3b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_mistral7b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Mistral-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.079803,0.000000,0.221405,0.017764,0.000993,0.000000,0.154294,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_mistral7b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_mistral7b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_mistral7b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-1.5B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.357638,0.076851,0.470765,0.153821,0.056368,0.025553,0.339224,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen3b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.420496,0.138092,0.522859,0.211476,0.100827,0.053295,0.405403,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen3b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen3b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen3b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen7b_mem32_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.435937,0.152364,0.534153,0.231243,0.118068,0.067825,0.421429,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen7b_mem32_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen7b_mem32_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem32_len128_ds_4gpu_to_llama1b_to_qwen7b_mem32_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama1b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-1B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.201961,0.015242,0.314848,0.061744,0.012771,0.003761,0.221979,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama1b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama1b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama1b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama3b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Llama-3.2-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.201583,0.019037,0.345331,0.071079,0.015235,0.004954,0.239264,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama3b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama3b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_llama3b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Mistral-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.408165,0.097689,0.457973,0.160597,0.070807,0.035598,0.348486,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_mistral7b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-1.5B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.244307,0.049276,0.465074,0.120698,0.035215,0.013090,0.298427,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen1.5b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.256441,0.065660,0.480141,0.140142,0.046067,0.019052,0.329603,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen3b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Llama-3-8B-Instruct,${MODELS_DIR}/Qwen/Qwen2.5-7B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.436528,0.154847,0.536571,0.233404,0.118473,0.068951,0.423222,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu/evaluation/llama1b_to_llama8b_mem8_len128_ds_4gpu_to_llama1b_to_qwen7b_mem8_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Mistral-7B-Instruct,${MODELS_DIR}/Llama-3.2-1B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.135921,0.003415,0.282443,0.041362,0.005055,0.000697,0.187590,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu/evaluation/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama1b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Mistral-7B-Instruct,${MODELS_DIR}/Llama-3.2-3B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.080213,0.000000,0.182708,0.015693,0.000653,0.000000,0.145622,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu/evaluation/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama3b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama8b_mem16_len128_ds_4gpu,simple_compressor,${MODELS_DIR}/Mistral-7B-Instruct,${MODELS_DIR}/Llama-3-8B-Instruct,ls,${PROJECT_ROOT}/${DATA_ROOT}/fineweb_test.json,1000,1000,0.057850,0.000000,0.143594,0.010849,0.000624,0.000000,0.121137,paper_json_summary_passthrough,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama8b_mem16_len128_ds_4gpu,${PROJECT_ROOT}/backups/simple_compressor_server_eval/outputs/simple_compressor/transfer_compressor/ls_transfer/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama8b_mem16_len128_ds_4gpu/evaluation/llama1b_to_mistral7b_mem16_len128_ds_4gpu_to_llama1b_to_llama8b_mem16_len128_ds_4gpu/eval_transfer_compression_results_from_simple_compressor_using_ls.json
